latitude,longitude,month,"<xarray.DataArray 't' (latitude: 37, longitude: 396)>
array([[28.638367, 28.698883, 28.661224, ..., 29.155853, 29.019714,
        28.941376],
       [28.757416, 28.79776 , 28.750671, ..., 29.406006, 29.260254,
        29.134521],
       [28.831665, 28.846375, 28.845428, ..., 29.588715, 29.46283 ,
        29.382874],
       ...,
       [25.837738, 25.843323, 25.842041, ..., 26.016022, 26.016815,
        26.01889 ],
       [25.79599 , 25.803467, 25.801544, ..., 25.936005, 25.931702,
        25.93637 ],
       [25.74936 , 25.757782, 25.760529, ..., 25.850555, 25.84668 ,
        25.860321]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
8.25,-2.0,10,27.14215
8.25,-1.75,10,27.228577
8.25,-1.5,10,27.256989
8.25,-1.25,10,27.15503
8.25,-1.0,10,27.004456
8.25,-0.75,10,26.958557
8.25,-0.5,10,26.853424
8.25,-0.25,10,26.68808
8.25,0.0,10,26.63153
8.25,0.25,10,26.551819
8.25,0.5,10,26.809814
8.25,0.75,10,27.22879
8.25,1.0,10,26.977722
8.25,1.25,10,26.585419
8.25,1.5,10,26.563232
8.25,1.75,10,26.620972
8.25,2.0,10,26.62326
8.25,2.25,10,26.536194
8.25,2.5,10,26.512085
8.25,2.75,10,26.519989
8.25,3.0,10,26.525848
8.25,-5.0,11,28.103088
8.25,-4.75,11,28.06723
8.25,-4.5,11,28.021454
8.25,-4.25,11,27.989502
8.25,-4.0,11,27.940002
8.25,-3.75,11,27.946075
8.25,-3.5,11,27.945465
8.25,-3.25,11,27.945251
8.25,-3.0,11,28.116272
8.25,-2.75,11,28.43106
8.25,-2.5,11,28.570374
8.25,-2.25,11,28.608734
8.25,-2.0,11,28.777557
8.25,-1.75,11,28.995026
8.25,-1.5,11,29.111328
8.25,-1.25,11,29.050446
8.25,-1.0,11,28.917938
8.25,-0.75,11,28.75409
8.25,-0.5,11,28.535095
8.25,-0.25,11,28.349762
8.25,0.0,11,28.212463
8.25,0.25,11,28.076874
8.25,0.5,11,28.455719
8.25,0.75,11,29.258057
8.25,1.0,11,29.209778
8.25,1.25,11,28.605042
8.25,1.5,11,28.421448
8.25,1.75,11,28.440277
8.25,2.0,11,28.421204
8.25,2.25,11,28.297058
8.25,2.5,11,28.222778
8.25,2.75,11,28.223114
8.25,3.0,11,28.223755
8.25,-5.0,12,29.281586
8.25,-4.75,12,29.253479
8.25,-4.5,12,29.190094
8.25,-4.25,12,29.104187
8.25,-4.0,12,29.053497
8.25,-3.75,12,29.141296
8.25,-3.5,12,29.24405
8.25,-3.25,12,29.298004
8.25,-3.0,12,29.401978
8.25,-2.75,12,29.606873
8.25,-2.5,12,29.704865
8.25,-2.25,12,29.6875
8.25,-2.0,12,29.728363
8.25,-1.75,12,29.880524
8.25,-1.5,12,30.008667
8.25,-1.25,12,29.95987
8.25,-1.0,12,29.83783
8.25,-0.75,12,29.589905
8.25,-0.5,12,29.403107
8.25,-0.25,12,29.362823
8.25,0.0,12,29.232056
8.25,0.25,12,29.228302
8.25,0.5,12,29.667633
8.25,0.75,12,30.293427
8.25,1.0,12,30.208252
8.25,1.25,12,29.65503
8.25,1.5,12,29.468994
8.25,1.75,12,29.417816
8.25,2.0,12,29.349274
8.25,2.25,12,29.25467
8.25,2.5,12,29.202362
8.25,2.75,12,29.2182
8.25,3.0,12,29.224945
8.0,-5.0,1,29.77948
8.0,-4.75,1,29.700623
8.0,-4.5,1,29.597595
8.0,-4.25,1,29.551697
8.0,-4.0,1,29.556488
8.0,-3.75,1,29.641937
8.0,-3.5,1,29.699158
8.0,-3.25,1,29.706482
8.0,-3.0,1,29.750824
8.0,-2.75,1,29.870483
8.0,-2.5,1,29.96222
8.0,-2.25,1,29.925964
8.0,-2.0,1,29.976532
8.0,-1.75,1,30.17331
8.0,-1.5,1,30.248993
8.0,-1.25,1,30.153809
8.0,-1.0,1,30.046844
8.0,-0.75,1,29.882874
8.0,-0.5,1,29.680847
8.0,-0.25,1,29.449799
8.0,0.0,1,29.23877
8.0,0.25,1,29.342804
8.0,0.5,1,29.791138
8.0,0.75,1,30.29663
8.0,1.0,1,30.221527
8.0,1.25,1,29.647552
8.0,1.5,1,29.37265
8.0,1.75,1,29.367401
8.0,2.0,1,29.336182
8.0,2.25,1,29.232666
8.0,2.5,1,29.189972
8.0,2.75,1,29.207916
8.0,3.0,1,29.167328
8.0,-5.0,2,30.257141
8.0,-4.75,2,30.191315
8.0,-4.5,2,30.113037
8.0,-4.25,2,30.14206
8.0,-4.0,2,30.185944
8.0,-3.75,2,30.23288
8.0,-3.5,2,30.266602
8.0,-3.25,2,30.261536
8.0,-3.0,2,30.279633
8.0,-2.75,2,30.445068
8.0,-2.5,2,30.66394
8.0,-2.25,2,30.696747
8.0,-2.0,2,30.717133
8.0,-1.75,2,30.897797
8.0,-1.5,2,31.009552
8.0,-1.25,2,30.965546
8.0,-1.0,2,30.87146
8.0,-0.75,2,30.721802
8.0,-0.5,2,30.53714
8.0,-0.25,2,30.227783
8.0,0.0,2,29.939209
8.0,0.25,2,29.907257
8.0,0.5,2,30.1633
8.0,0.75,2,30.725922
8.0,1.0,2,30.85733
8.0,1.25,2,30.33606
8.0,1.5,2,30.001434
8.0,1.75,2,30.000824
8.0,2.0,2,29.999756
8.0,2.25,2,29.881592
8.0,2.5,2,29.807465
8.0,2.75,2,29.783875
8.0,3.0,2,29.718414
8.0,-5.0,3,29.614716
8.0,-4.75,3,29.621246
8.0,-4.5,3,29.56137
8.0,-4.25,3,29.609375
8.0,-4.0,3,29.638947
8.0,-3.75,3,29.614563
8.0,-3.5,3,29.592804
8.0,-3.25,3,29.518768
8.0,-3.0,3,29.45105
8.0,-2.75,3,29.595215
8.0,-2.5,3,29.89386
8.0,-2.25,3,29.959473
8.0,-2.0,3,29.918213
8.0,-1.75,3,30.104553
8.0,-1.5,3,30.299957
8.0,-1.25,3,30.350769
8.0,-1.0,3,30.338654
8.0,-0.75,3,30.2901
8.0,-0.5,3,30.20346
8.0,-0.25,3,29.921844
8.0,0.0,3,29.655243
8.0,0.25,3,29.477783
8.0,0.5,3,29.35559
8.0,0.75,3,29.835968
8.0,1.0,3,30.284698
8.0,1.25,3,29.906494
8.0,1.5,3,29.51941
8.0,1.75,3,29.591064
8.0,2.0,3,29.655853
8.0,2.25,3,29.533844
8.0,2.5,3,29.443909
8.0,2.75,3,29.375854
8.0,3.0,3,29.285583
8.0,-5.0,4,28.829254
8.0,-4.75,4,28.82846
8.0,-4.5,4,28.781311
8.0,-4.25,4,28.853638
8.0,-4.0,4,28.875916
8.0,-3.75,4,28.843903
8.0,-3.5,4,28.836853
8.0,-3.25,4,28.76294
8.0,-3.0,4,28.670532
8.0,-2.75,4,28.762543
8.0,-2.5,4,29.075897
8.0,-2.25,4,29.15152
8.0,-2.0,4,29.059906
8.0,-1.75,4,29.197266
8.0,-1.5,4,29.37091
8.0,-1.25,4,29.449554
8.0,-1.0,4,29.474792
8.0,-0.75,4,29.490295
8.0,-0.5,4,29.48471
8.0,-0.25,4,29.329315
8.0,0.0,4,29.17154
8.0,0.25,4,28.968567
8.0,0.5,4,28.657745
8.0,0.75,4,28.882294
8.0,1.0,4,29.320312
8.0,1.25,4,29.050446
8.0,1.5,4,28.677704
8.0,1.75,4,28.770416
8.0,2.0,4,28.852112
8.0,2.25,4,28.762268
8.0,2.5,4,28.694183
8.0,2.75,4,28.611847
8.0,3.0,4,28.520721
8.0,-5.0,5,27.901184
8.0,-4.75,5,27.891266
8.0,-4.5,5,27.841278
8.0,-4.25,5,27.908844
8.0,-4.0,5,27.938385
8.0,-3.75,5,27.912994
8.0,-3.5,5,27.903534
8.0,-3.25,5,27.831604
8.0,-3.0,5,27.754639
8.0,-2.75,5,27.83963
8.0,-2.5,5,28.133606
8.0,-2.25,5,28.181396
8.0,-2.0,5,28.08429
8.0,-1.75,5,28.18219
8.0,-1.5,5,28.272888
8.0,-1.25,5,28.314423
8.0,-1.0,5,28.302582
8.0,-0.75,5,28.326233
8.0,-0.5,5,28.341156
8.0,-0.25,5,28.238342
8.0,0.0,5,28.151001
8.0,0.25,5,27.930756
8.0,0.5,5,27.66098
8.0,0.75,5,27.836395
8.0,1.0,5,28.095764
8.0,1.25,5,27.8125
8.0,1.5,5,27.510864
8.0,1.75,5,27.593628
8.0,2.0,5,27.649689
8.0,2.25,5,27.584381
8.0,2.5,5,27.547577
8.0,2.75,5,27.488373
8.0,3.0,5,27.422913
8.0,-5.0,6,26.45752
8.0,-4.75,6,26.413452
8.0,-4.5,6,26.37445
8.0,-4.25,6,26.44577
8.0,-4.0,6,26.478882
8.0,-3.75,6,26.45044
8.0,-3.5,6,26.433624
8.0,-3.25,6,26.374146
8.0,-3.0,6,26.310944
8.0,-2.75,6,26.3945
8.0,-2.5,6,26.657806
8.0,-2.25,6,26.699371
8.0,-2.0,6,26.62268
8.0,-1.75,6,26.683167
8.0,-1.5,6,26.73462
8.0,-1.25,6,26.754639
8.0,-1.0,6,26.701508
8.0,-0.75,6,26.710632
8.0,-0.5,6,26.70047
8.0,-0.25,6,26.588623
8.0,0.0,6,26.53122
8.0,0.25,6,26.319244
8.0,0.5,6,26.1232
8.0,0.75,6,26.354034
8.0,1.0,6,26.547028
8.0,1.25,6,26.280731
8.0,1.5,6,26.025726
8.0,1.75,6,26.084839
8.0,2.0,6,26.139496
8.0,2.25,6,26.067596
8.0,2.5,6,26.058838
8.0,2.75,6,26.039764
8.0,3.0,6,26.004639
8.0,-5.0,7,25.45642
8.0,-4.75,7,25.394836
8.0,-4.5,7,25.333313
8.0,-4.25,7,25.384766
8.0,-4.0,7,25.412872
8.0,-3.75,7,25.39273
8.0,-3.5,7,25.372528
8.0,-3.25,7,25.312164
8.0,-3.0,7,25.269287
8.0,-2.75,7,25.366089
8.0,-2.5,7,25.638123
8.0,-2.25,7,25.709503
8.0,-2.0,7,25.650635
8.0,-1.75,7,25.722046
8.0,-1.5,7,25.78003
8.0,-1.25,7,25.786102
8.0,-1.0,7,25.689941
8.0,-0.75,7,25.630127
8.0,-0.5,7,25.581726
8.0,-0.25,7,25.432098
8.0,0.0,7,25.361176
8.0,0.25,7,25.172333
8.0,0.5,7,24.981934
8.0,0.75,7,25.246002
8.0,1.0,7,25.455322
8.0,1.25,7,25.201294
8.0,1.5,7,24.953674
8.0,1.75,7,24.980103
8.0,2.0,7,25.028656
8.0,2.25,7,24.943604
8.0,2.5,7,24.943665
8.0,2.75,7,24.957489
8.0,3.0,7,24.93277
8.0,-5.0,8,25.308807
8.0,-4.75,8,25.243134
8.0,-4.5,8,25.18753
8.0,-4.25,8,25.214752
8.0,-4.0,8,25.240204
8.0,-3.75,8,25.235596
8.0,-3.5,8,25.209045
8.0,-3.25,8,25.14917
8.0,-3.0,8,25.12564
8.0,-2.75,8,25.249939
8.0,-2.5,8,25.519196
8.0,-2.25,8,25.598694
8.0,-2.0,8,25.57251
8.0,-1.75,8,25.664581
8.0,-1.5,8,25.725311
8.0,-1.25,8,25.713165
8.0,-1.0,8,25.594696
8.0,-0.75,8,25.50885
8.0,-0.5,8,25.443146
8.0,-0.25,8,25.273926
8.0,0.0,8,25.192444
8.0,0.25,8,25.038391
8.0,0.5,8,24.907745
8.0,0.75,8,25.159943
8.0,1.0,8,25.270386
8.0,1.25,8,24.992676
8.0,1.5,8,24.774994
8.0,1.75,8,24.793518
8.0,2.0,8,24.836914
8.0,2.25,8,24.736938
8.0,2.5,8,24.729431
8.0,2.75,8,24.76233
8.0,3.0,8,24.750977
8.0,-5.0,9,25.854248
8.0,-4.75,9,25.826263
8.0,-4.5,9,25.798248
8.0,-4.25,9,25.801971
8.0,-4.0,9,25.815033
8.0,-3.75,9,25.80484
8.0,-3.5,9,25.755463
8.0,-3.25,9,25.676514
8.0,-3.0,9,25.650513
8.0,-2.75,9,25.766266
8.0,-2.5,9,25.947815
8.0,-2.25,9,25.957672
8.0,-2.0,9,25.926514
8.0,-1.75,9,26.004944
8.0,-1.5,9,26.022614
8.0,-1.25,9,25.935394
8.0,-1.0,9,25.807678
8.0,-0.75,9,25.777924
8.0,-0.5,9,25.745148
8.0,-0.25,9,25.647034
8.0,0.0,9,25.641022
8.0,0.25,9,25.527985
8.0,0.5,9,25.513
8.0,0.75,9,25.754486
8.0,1.0,9,25.691864
8.0,1.25,9,25.40268
8.0,1.5,9,25.28833
8.0,1.75,9,25.361755
8.0,2.0,9,25.41986
8.0,2.25,9,25.331451
8.0,2.5,9,25.331299
8.0,2.75,9,25.353455
8.0,3.0,9,25.311981
8.0,-5.0,10,26.776154
8.0,-4.75,10,26.746979
8.0,-4.5,10,26.680298
8.0,-4.25,10,26.642334
8.0,-4.0,10,26.624847
8.0,-3.75,10,26.600769
8.0,-3.5,10,26.527893
8.0,-3.25,10,26.433655
8.0,-3.0,10,26.445862
8.0,-2.75,10,26.635345
8.0,-2.5,10,26.802612
8.0,-2.25,10,26.778656
8.0,-2.0,10,26.84616
8.0,-1.75,10,27.03244
8.0,-1.5,10,27.101807
8.0,-1.25,10,27.02655
8.0,-1.0,10,26.894745
8.0,-0.75,10,26.87619
8.0,-0.5,10,26.802277
8.0,-0.25,10,26.70163
8.0,0.0,10,26.684265
8.0,0.25,10,26.52658
8.0,0.5,10,26.64682
8.0,0.75,10,26.99884
8.0,1.0,10,26.81366
8.0,1.25,10,26.366241
8.0,1.5,10,26.23346
8.0,1.75,10,26.342255
8.0,2.0,10,26.380066
8.0,2.25,10,26.272034
8.0,2.5,10,26.2594
8.0,2.75,10,26.302307
8.0,3.0,10,26.274628
8.0,-5.0,11,27.818512
8.0,-4.75,11,27.77353
8.0,-4.5,11,27.65915
8.0,-4.25,11,27.607422
8.0,-4.0,11,27.600433
8.0,-3.75,11,27.614777
8.0,-3.5,11,27.563324
8.0,-3.25,11,27.486633
8.0,-3.0,11,27.556488
8.0,-2.75,11,27.84616
8.0,-2.5,11,28.067017
8.0,-2.25,11,28.074188
8.0,-2.0,11,28.245209
8.0,-1.75,11,28.576324
8.0,-1.5,11,28.74176
8.0,-1.25,11,28.729004
8.0,-1.0,11,28.658142
8.0,-0.75,11,28.576447
8.0,-0.5,11,28.40213
8.0,-0.25,11,28.190125
8.0,0.0,11,28.036285
8.0,0.25,11,27.817749
8.0,0.5,11,28.044098
8.0,0.75,11,28.851807
8.0,1.0,11,28.91806
8.0,1.25,11,28.226349
8.0,1.5,11,27.92746
8.0,1.75,11,28.007141
8.0,2.0,11,28.038025
8.0,2.25,11,27.903015
8.0,2.5,11,27.839844
8.0,2.75,11,27.863037
8.0,3.0,11,27.82132
8.0,-5.0,12,28.989502
8.0,-4.75,12,28.924591
8.0,-4.5,12,28.808563
8.0,-4.25,12,28.752258
8.0,-4.0,12,28.749237
8.0,-3.75,12,28.829468
8.0,-3.5,12,28.861023
8.0,-3.25,12,28.845032
8.0,-3.0,12,28.933258
8.0,-2.75,12,29.15857
8.0,-2.5,12,29.32721
8.0,-2.25,12,29.313904
8.0,-2.0,12,29.41333
8.0,-1.75,12,29.688171
8.0,-1.5,12,29.816101
8.0,-1.25,12,29.753723
8.0,-1.0,12,29.661407
8.0,-0.75,12,29.513367
8.0,-0.5,12,29.319824
8.0,-0.25,12,29.08191
8.0,0.0,12,28.863953
8.0,0.25,12,28.83603
8.0,0.5,12,29.200806
8.0,0.75,12,29.914917
8.0,1.0,12,29.962677
8.0,1.25,12,29.307648
8.0,1.5,12,29.000671
8.0,1.75,12,29.001373
8.0,2.0,12,29.001251
8.0,2.25,12,28.899353
8.0,2.5,12,28.841522
8.0,2.75,12,28.864685
8.0,3.0,12,28.829071
7.75,-5.0,1,29.52237
7.75,-4.75,1,29.41983
7.75,-4.5,1,29.290985
7.75,-4.25,1,29.268768
7.75,-4.0,1,29.299194
7.75,-3.75,1,29.371216
7.75,-3.5,1,29.391907
7.75,-3.25,1,29.38385
7.75,-3.0,1,29.445984
7.75,-2.75,1,29.542328
7.75,-2.5,1,29.632965
7.75,-2.25,1,29.615479
7.75,-2.0,1,29.726074
7.75,-1.75,1,29.969696
7.75,-1.5,1,30.040222
7.75,-1.25,1,29.972473
7.75,-1.0,1,29.89801
7.75,-0.75,1,29.849548
7.75,-0.5,1,29.674164
7.75,-0.25,1,29.262177
7.75,0.0,1,28.888
7.75,0.25,1,28.89093
7.75,0.5,1,29.301086
7.75,0.75,1,29.91391
7.75,1.0,1,29.9552
7.75,1.25,1,29.28482
7.75,1.5,1,28.94577
7.75,1.75,1,29.014008
7.75,2.0,1,28.996552
7.75,2.25,1,28.88269
7.75,2.5,1,28.803589
7.75,2.75,1,28.808655
7.75,3.0,1,28.769897
7.75,-5.0,2,29.890045
7.75,-4.75,2,29.845337
7.75,-4.5,2,29.764496
7.75,-4.25,2,29.787262
7.75,-4.0,2,29.844788
7.75,-3.75,2,29.90741
7.75,-3.5,2,29.929443
7.75,-3.25,2,29.92691
7.75,-3.0,2,29.943756
7.75,-2.75,2,30.050537
7.75,-2.5,2,30.25943
7.75,-2.25,2,30.252136
7.75,-2.0,2,30.246277
7.75,-1.75,2,30.504578
7.75,-1.5,2,30.659515
7.75,-1.25,2,30.624908
7.75,-1.0,2,30.556702
7.75,-0.75,2,30.488892
7.75,-0.5,2,30.384369
7.75,-0.25,2,30.00769
7.75,0.0,2,29.548737
7.75,0.25,2,29.42746
7.75,0.5,2,29.633636
7.75,0.75,2,30.203674
7.75,1.0,2,30.433258
7.75,1.25,2,29.867432
7.75,1.5,2,29.511475
7.75,1.75,2,29.587524
7.75,2.0,2,29.589142
7.75,2.25,2,29.466156
7.75,2.5,2,29.349518
7.75,2.75,2,29.318329
7.75,3.0,2,29.274506
7.75,-5.0,3,29.24411
7.75,-4.75,3,29.298676
7.75,-4.5,3,29.260437
7.75,-4.25,3,29.26831
7.75,-4.0,3,29.299347
7.75,-3.75,3,29.337555
7.75,-3.5,3,29.329437
7.75,-3.25,3,29.270813
7.75,-3.0,3,29.191162
7.75,-2.75,3,29.235107
7.75,-2.5,3,29.486877
7.75,-2.25,3,29.454895
7.75,-2.0,3,29.351349
7.75,-1.75,3,29.647522
7.75,-1.5,3,29.897064
7.75,-1.25,3,29.932251
7.75,-1.0,3,29.933014
7.75,-0.75,3,29.942719
7.75,-0.5,3,29.989197
7.75,-0.25,3,29.756958
7.75,0.0,3,29.36676
7.75,0.25,3,29.14383
7.75,0.5,3,28.961975
7.75,0.75,3,29.338348
7.75,1.0,3,29.870483
7.75,1.25,3,29.51413
7.75,1.5,3,29.123566
7.75,1.75,3,29.253418
7.75,2.0,3,29.303467
7.75,2.25,3,29.178131
7.75,2.5,3,29.049408
7.75,2.75,3,28.984741
7.75,3.0,3,28.92334
7.75,-5.0,4,28.54181
7.75,-4.75,4,28.584198
7.75,-4.5,4,28.566162
7.75,-4.25,4,28.58612
7.75,-4.0,4,28.605896
7.75,-3.75,4,28.647858
7.75,-3.5,4,28.653625
7.75,-3.25,4,28.601807
7.75,-3.0,4,28.512238
7.75,-2.75,4,28.522308
7.75,-2.5,4,28.793549
7.75,-2.25,4,28.754059
7.75,-2.0,4,28.611237
7.75,-1.75,4,28.876923
7.75,-1.5,4,29.087189
7.75,-1.25,4,29.136108
7.75,-1.0,4,29.159119
7.75,-0.75,4,29.174164
7.75,-0.5,4,29.274261
7.75,-0.25,4,29.221405
7.75,0.0,4,28.98227
7.75,0.25,4,28.751617
7.75,0.5,4,28.408691
7.75,0.75,4,28.521698
7.75,1.0,4,29.02478
7.75,1.25,4,28.785858
7.75,1.5,4,28.41159
7.75,1.75,4,28.555664
7.75,2.0,4,28.611572
7.75,2.25,4,28.503967
7.75,2.5,4,28.393219
7.75,2.75,4,28.319763
7.75,3.0,4,28.259277
7.75,-5.0,5,27.639221
7.75,-4.75,5,27.679352
7.75,-4.5,5,27.656311
7.75,-4.25,5,27.665588
7.75,-4.0,5,27.693542
7.75,-3.75,5,27.721985
7.75,-3.5,5,27.718567
7.75,-3.25,5,27.6734
7.75,-3.0,5,27.604218
7.75,-2.75,5,27.63559
7.75,-2.5,5,27.900177
7.75,-2.25,5,27.839233
7.75,-2.0,5,27.714203
7.75,-1.75,5,27.950562
7.75,-1.5,5,28.078949
7.75,-1.25,5,28.107666
7.75,-1.0,5,28.098572
7.75,-0.75,5,28.07129
7.75,-0.5,5,28.133179
7.75,-0.25,5,28.133362
7.75,0.0,5,27.993591
7.75,0.25,5,27.759552
7.75,0.5,5,27.458649
7.75,0.75,5,27.544495
7.75,1.0,5,27.889618
7.75,1.25,5,27.608856
7.75,1.5,5,27.285126
7.75,1.75,5,27.423096
7.75,2.0,5,27.455261
7.75,2.25,5,27.372925
7.75,2.5,5,27.293701
7.75,2.75,5,27.253662
7.75,3.0,5,27.206512
7.75,-5.0,6,26.198242
7.75,-4.75,6,26.216187
7.75,-4.5,6,26.197357
7.75,-4.25,6,26.211365
7.75,-4.0,6,26.25647
7.75,-3.75,6,26.269226
7.75,-3.5,6,26.258179
7.75,-3.25,6,26.215393
7.75,-3.0,6,26.144379
7.75,-2.75,6,26.179718
7.75,-2.5,6,26.42337
7.75,-2.25,6,26.365814
7.75,-2.0,6,26.262238
7.75,-1.75,6,26.469696
7.75,-1.5,6,26.58081
7.75,-1.25,6,26.602173
7.75,-1.0,6,26.55478
7.75,-0.75,6,26.511078
7.75,-0.5,6,26.516357
7.75,-0.25,6,26.506348
7.75,0.0,6,26.48053
7.75,0.25,6,26.266663
7.75,0.5,6,25.970184
7.75,0.75,6,26.107178
7.75,1.0,6,26.397614
7.75,1.25,6,26.107666
7.75,1.5,6,25.809357
7.75,1.75,6,25.915192
7.75,2.0,6,25.956299
7.75,2.25,6,25.883118
7.75,2.5,6,25.832642
7.75,2.75,6,25.828186
7.75,3.0,6,25.80069
7.75,-5.0,7,25.243347
7.75,-4.75,7,25.23639
7.75,-4.5,7,25.195984
7.75,-4.25,7,25.201477
7.75,-4.0,7,25.242523
7.75,-3.75,7,25.262665
7.75,-3.5,7,25.26352
7.75,-3.25,7,25.213715
7.75,-3.0,7,25.149445
7.75,-2.75,7,25.189209
7.75,-2.5,7,25.43045
7.75,-2.25,7,25.415985
7.75,-2.0,7,25.328644
7.75,-1.75,7,25.529633
7.75,-1.5,7,25.65805
7.75,-1.25,7,25.692413
7.75,-1.0,7,25.644989
7.75,-0.75,7,25.566711
7.75,-0.5,7,25.494202
7.75,-0.25,7,25.412842
7.75,0.0,7,25.428589
7.75,0.25,7,25.244202
7.75,0.5,7,24.901367
7.75,0.75,7,25.044342
7.75,1.0,7,25.335297
7.75,1.25,7,25.070099
7.75,1.5,7,24.778748
7.75,1.75,7,24.847015
7.75,2.0,7,24.892548
7.75,2.25,7,24.803192
7.75,2.5,7,24.766235
7.75,2.75,7,24.783478
7.75,3.0,7,24.760437
7.75,-5.0,8,25.126465
7.75,-4.75,8,25.113617
7.75,-4.5,8,25.070526
7.75,-4.25,8,25.06363
7.75,-4.0,8,25.110504
7.75,-3.75,8,25.137665
7.75,-3.5,8,25.130249
7.75,-3.25,8,25.084137
7.75,-3.0,8,25.040192
7.75,-2.75,8,25.105957
7.75,-2.5,8,25.34201
7.75,-2.25,8,25.355957
7.75,-2.0,8,25.308899
7.75,-1.75,8,25.505402
7.75,-1.5,8,25.644836
7.75,-1.25,8,25.686096
7.75,-1.0,8,25.632385
7.75,-0.75,8,25.544922
7.75,-0.5,8,25.434875
7.75,-0.25,8,25.300232
7.75,0.0,8,25.290955
7.75,0.25,8,25.123016
7.75,0.5,8,24.838654
7.75,0.75,8,24.985504
7.75,1.0,8,25.171997
7.75,1.25,8,24.875824
7.75,1.5,8,24.612488
7.75,1.75,8,24.667694
7.75,2.0,8,24.703949
7.75,2.25,8,24.597992
7.75,2.5,8,24.563934
7.75,2.75,8,24.598694
7.75,3.0,8,24.57846
7.75,-5.0,9,25.670807
7.75,-4.75,9,25.68747
7.75,-4.5,9,25.658295
7.75,-4.25,9,25.624817
7.75,-4.0,9,25.65213
7.75,-3.75,9,25.65924
7.75,-3.5,9,25.621918
7.75,-3.25,9,25.55832
7.75,-3.0,9,25.516235
7.75,-2.75,9,25.576324
7.75,-2.5,9,25.735107
7.75,-2.25,9,25.719421
7.75,-2.0,9,25.715027
7.75,-1.75,9,25.886353
7.75,-1.5,9,25.953491
7.75,-1.25,9,25.921722
7.75,-1.0,9,25.846252
7.75,-0.75,9,25.792725
7.75,-0.5,9,25.70404
7.75,-0.25,9,25.648773
7.75,0.0,9,25.720184
7.75,0.25,9,25.578522
7.75,0.5,9,25.41745
7.75,0.75,9,25.597076
7.75,1.0,9,25.633759
7.75,1.25,9,25.298492
7.75,1.5,9,25.122253
7.75,1.75,9,25.23288
7.75,2.0,9,25.270813
7.75,2.25,9,25.171722
7.75,2.5,9,25.141602
7.75,2.75,9,25.163208
7.75,3.0,9,25.109192
7.75,-5.0,10,26.512573
7.75,-4.75,10,26.523956
7.75,-4.5,10,26.445251
7.75,-4.25,10,26.355042
7.75,-4.0,10,26.345367
7.75,-3.75,10,26.34793
7.75,-3.5,10,26.30539
7.75,-3.25,10,26.236084
7.75,-3.0,10,26.218018
7.75,-2.75,10,26.321472
7.75,-2.5,10,26.453156
7.75,-2.25,10,26.4104
7.75,-2.0,10,26.499847
7.75,-1.75,10,26.763336
7.75,-1.5,10,26.878418
7.75,-1.25,10,26.880676
7.75,-1.0,10,26.818726
7.75,-0.75,10,26.786377
7.75,-0.5,10,26.711517
7.75,-0.25,10,26.679016
7.75,0.0,10,26.687653
7.75,0.25,10,26.480438
7.75,0.5,10,26.463562
7.75,0.75,10,26.755493
7.75,1.0,10,26.690613
7.75,1.25,10,26.20459
7.75,1.5,10,26.01178
7.75,1.75,10,26.16452
7.75,2.0,10,26.174774
7.75,2.25,10,26.05664
7.75,2.5,10,26.010956
7.75,2.75,10,26.056
7.75,3.0,10,26.023956
7.75,-5.0,11,27.455963
7.75,-4.75,11,27.450317
7.75,-4.5,11,27.32315
7.75,-4.25,11,27.23056
7.75,-4.0,11,27.2417
7.75,-3.75,11,27.289612
7.75,-3.5,11,27.253082
7.75,-3.25,11,27.181976
7.75,-3.0,11,27.195862
7.75,-2.75,11,27.363739
7.75,-2.5,11,27.536072
7.75,-2.25,11,27.500946
7.75,-2.0,11,27.667267
7.75,-1.75,11,28.078827
7.75,-1.5,11,28.297913
7.75,-1.25,11,28.37091
7.75,-1.0,11,28.379944
7.75,-0.75,11,28.345215
7.75,-0.5,11,28.231232
7.75,-0.25,11,28.021698
7.75,0.0,11,27.80774
7.75,0.25,11,27.529419
7.75,0.5,11,27.63327
7.75,0.75,11,28.403809
7.75,1.0,11,28.590424
7.75,1.25,11,27.860199
7.75,1.5,11,27.536041
7.75,1.75,11,27.684235
7.75,2.0,11,27.691101
7.75,2.25,11,27.549286
7.75,2.5,11,27.457764
7.75,2.75,11,27.488403
7.75,3.0,11,27.448517
7.75,-5.0,12,28.628235
7.75,-4.75,12,28.555634
7.75,-4.5,12,28.404663
7.75,-4.25,12,28.353973
7.75,-4.0,12,28.38678
7.75,-3.75,12,28.468933
7.75,-3.5,12,28.467804
7.75,-3.25,12,28.433624
7.75,-3.0,12,28.509888
7.75,-2.75,12,28.67868
7.75,-2.5,12,28.840881
7.75,-2.25,12,28.833527
7.75,-2.0,12,28.986572
7.75,-1.75,12,29.337372
7.75,-1.5,12,29.476532
7.75,-1.25,12,29.460114
7.75,-1.0,12,29.421295
7.75,-0.75,12,29.375061
7.75,-0.5,12,29.22519
7.75,-0.25,12,28.858643
