latitude,longitude,month,"<xarray.DataArray 'r' (latitude: 37, longitude: 396)>
array([[18.793911, 18.965187, 18.398207, ..., 18.866547, 19.271273,
        19.565584],
       [19.580229, 19.425623, 18.646044, ..., 19.15216 , 19.430243,
        20.180214],
       [20.414602, 20.024244, 19.166777, ..., 19.472445, 19.84692 ,
        20.669466],
       ...,
       [81.886925, 81.877304, 81.90431 , ..., 81.76664 , 81.68621 ,
        81.81145 ],
       [81.978676, 82.01549 , 82.00904 , ..., 82.13626 , 82.082504,
        82.08208 ],
       [82.132286, 82.07965 , 82.11814 , ..., 82.34556 , 82.47815 ,
        82.37552 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
7.0,-3.75,3,73.22034
7.0,-3.5,3,73.830894
7.0,-3.25,3,73.38874
7.0,-3.0,3,71.71092
7.0,-2.75,3,71.81405
7.0,-2.5,3,70.718834
7.0,-2.25,3,71.41828
7.0,-2.0,3,72.876305
7.0,-1.75,3,72.025734
7.0,-1.5,3,73.31205
7.0,-1.25,3,71.54024
7.0,-1.0,3,67.69995
7.0,-0.75,3,68.75001
7.0,-0.5,3,67.92633
7.0,-0.25,3,67.25006
7.0,0.0,3,70.96769
7.0,0.25,3,74.16141
7.0,0.5,3,77.638565
7.0,0.75,3,76.829346
7.0,1.0,3,72.789024
7.0,1.25,3,73.32349
7.0,1.5,3,74.14823
7.0,1.75,3,74.34539
7.0,2.0,3,74.61711
7.0,2.25,3,74.0588
7.0,2.5,3,74.92844
7.0,2.75,3,76.30877
7.0,3.0,3,77.11504
7.0,-5.0,4,77.836655
7.0,-4.75,4,76.73085
7.0,-4.5,4,76.37375
7.0,-4.25,4,78.883286
7.0,-4.0,4,79.341286
7.0,-3.75,4,77.95553
7.0,-3.5,4,78.51064
7.0,-3.25,4,77.960434
7.0,-3.0,4,76.24125
7.0,-2.75,4,76.65679
7.0,-2.5,4,75.56161
7.0,-2.25,4,76.184746
7.0,-2.0,4,77.58531
7.0,-1.75,4,76.67169
7.0,-1.5,4,78.261215
7.0,-1.25,4,76.47264
7.0,-1.0,4,72.42301
7.0,-0.75,4,73.73427
7.0,-0.5,4,73.34621
7.0,-0.25,4,71.80258
7.0,0.0,4,73.768326
7.0,0.25,4,76.86217
7.0,0.5,4,81.678406
7.0,0.75,4,81.99018
7.0,1.0,4,78.0944
7.0,1.25,4,78.06497
7.0,1.5,4,78.458664
7.0,1.75,4,78.40053
7.0,2.0,4,78.61536
7.0,2.25,4,77.819176
7.0,2.5,4,78.3985
7.0,2.75,4,79.91571
7.0,3.0,4,80.74599
7.0,-5.0,5,80.29246
7.0,-4.75,5,79.16884
7.0,-4.5,5,78.75538
7.0,-4.25,5,81.13104
7.0,-4.0,5,81.68417
7.0,-3.75,5,80.55758
7.0,-3.5,5,81.01829
7.0,-3.25,5,80.52406
7.0,-3.0,5,78.935776
7.0,-2.75,5,79.3734
7.0,-2.5,5,78.33538
7.0,-2.25,5,79.03751
7.0,-2.0,5,80.34866
7.0,-1.75,5,79.352295
7.0,-1.5,5,80.79261
7.0,-1.25,5,78.912415
7.0,-1.0,5,75.21468
7.0,-0.75,5,76.66466
7.0,-0.5,5,77.15981
7.0,-0.25,5,76.05698
7.0,0.0,5,77.325615
7.0,0.25,5,80.13146
7.0,0.5,5,84.6023
7.0,0.75,5,85.40731
7.0,1.0,5,82.02855
7.0,1.25,5,81.982956
7.0,1.5,5,82.67746
7.0,1.75,5,82.72119
7.0,2.0,5,82.920105
7.0,2.25,5,81.7997
7.0,2.5,5,82.16301
7.0,2.75,5,83.46905
7.0,3.0,5,84.066795
7.0,-5.0,6,82.33976
7.0,-4.75,6,81.330505
7.0,-4.5,6,80.85941
7.0,-4.25,6,82.99904
7.0,-4.0,6,83.52021
7.0,-3.75,6,82.599464
7.0,-3.5,6,82.915764
7.0,-3.25,6,82.771385
7.0,-3.0,6,81.40615
7.0,-2.75,6,81.97316
7.0,-2.5,6,81.16872
7.0,-2.25,6,81.654205
7.0,-2.0,6,82.96423
7.0,-1.75,6,82.09128
7.0,-1.5,6,83.29527
7.0,-1.25,6,81.47292
7.0,-1.0,6,78.11766
7.0,-0.75,6,79.45792
7.0,-0.5,6,80.682816
7.0,-0.25,6,80.16036
7.0,0.0,6,80.69273
7.0,0.25,6,82.85719
7.0,0.5,6,87.14112
7.0,0.75,6,88.33824
7.0,1.0,6,85.08344
7.0,1.25,6,85.02926
7.0,1.5,6,85.85858
7.0,1.75,6,85.8193
7.0,2.0,6,85.79822
7.0,2.25,6,84.41494
7.0,2.5,6,84.71292
7.0,2.75,6,85.598694
7.0,3.0,6,86.00029
7.0,-5.0,7,81.84076
7.0,-4.75,7,81.015465
7.0,-4.5,7,80.472496
7.0,-4.25,7,82.536705
7.0,-4.0,7,82.96485
7.0,-3.75,7,81.95332
7.0,-3.5,7,82.22682
7.0,-3.25,7,82.307434
7.0,-3.0,7,80.95634
7.0,-2.75,7,81.32597
7.0,-2.5,7,80.59982
7.0,-2.25,7,81.01219
7.0,-2.0,7,82.46084
7.0,-1.75,7,81.6128
7.0,-1.5,7,82.60482
7.0,-1.25,7,80.991234
7.0,-1.0,7,77.63133
7.0,-0.75,7,78.8993
7.0,-0.5,7,80.57654
7.0,-0.25,7,80.59617
7.0,0.0,7,81.09391
7.0,0.25,7,82.95516
7.0,0.5,7,87.25015
7.0,0.75,7,88.476746
7.0,1.0,7,84.9857
7.0,1.25,7,84.721176
7.0,1.5,7,85.55153
7.0,1.75,7,85.43172
7.0,2.0,7,85.37455
7.0,2.25,7,83.883766
7.0,2.5,7,83.95564
7.0,2.75,7,84.73326
7.0,3.0,7,85.046776
7.0,-5.0,8,82.20763
7.0,-4.75,8,81.313545
7.0,-4.5,8,80.78313
7.0,-4.25,8,82.266304
7.0,-4.0,8,82.467545
7.0,-3.75,8,81.474365
7.0,-3.5,8,81.441956
7.0,-3.25,8,81.51017
7.0,-3.0,8,80.24779
7.0,-2.75,8,80.54635
7.0,-2.5,8,79.91261
7.0,-2.25,8,80.20331
7.0,-2.0,8,81.56889
7.0,-1.75,8,80.71608
7.0,-1.5,8,81.53168
7.0,-1.25,8,80.05625
7.0,-1.0,8,76.82713
7.0,-0.75,8,78.1817
7.0,-0.5,8,80.1631
7.0,-0.25,8,80.612305
7.0,0.0,8,81.37435
7.0,0.25,8,82.89552
7.0,0.5,8,86.6295
7.0,0.75,8,87.68285
7.0,1.0,8,84.301254
7.0,1.25,8,84.017685
7.0,1.5,8,84.85341
7.0,1.75,8,84.80132
7.0,2.0,8,84.753296
7.0,2.25,8,83.18568
7.0,2.5,8,83.168564
7.0,2.75,8,83.9557
7.0,3.0,8,84.17216
7.0,-5.0,9,83.6035
7.0,-4.75,9,82.649216
7.0,-4.5,9,82.39081
7.0,-4.25,9,83.92775
7.0,-4.0,9,84.224365
7.0,-3.75,9,83.516075
7.0,-3.5,9,83.591805
7.0,-3.25,9,83.44201
7.0,-3.0,9,82.25875
7.0,-2.75,9,82.8299
7.0,-2.5,9,82.31354
7.0,-2.25,9,82.672165
7.0,-2.0,9,83.861626
7.0,-1.75,9,83.09489
7.0,-1.5,9,84.22173
7.0,-1.25,9,82.8812
7.0,-1.0,9,80.01876
7.0,-0.75,9,81.633095
7.0,-0.5,9,83.68712
7.0,-0.25,9,83.20915
7.0,0.0,9,82.17047
7.0,0.25,9,83.489395
7.0,0.5,9,87.81248
7.0,0.75,9,88.769516
7.0,1.0,9,85.69596
7.0,1.25,9,85.80058
7.0,1.5,9,86.49177
7.0,1.75,9,86.21815
7.0,2.0,9,85.90914
7.0,2.25,9,84.24992
7.0,2.5,9,84.41649
7.0,2.75,9,85.47325
7.0,3.0,9,85.75919
7.0,-5.0,10,82.755974
7.0,-4.75,10,81.95259
7.0,-4.5,10,82.39549
7.0,-4.25,10,84.6451
7.0,-4.0,10,85.28172
7.0,-3.75,10,84.57225
7.0,-3.5,10,84.68361
7.0,-3.25,10,84.23329
7.0,-3.0,10,82.863174
7.0,-2.75,10,83.39388
7.0,-2.5,10,82.799194
7.0,-2.25,10,83.22429
7.0,-2.0,10,84.33937
7.0,-1.75,10,83.56554
7.0,-1.5,10,84.415
7.0,-1.25,10,82.4745
7.0,-1.0,10,79.38827
7.0,-0.75,10,80.72404
7.0,-0.5,10,82.22577
7.0,-0.25,10,81.42696
7.0,0.0,10,80.87055
7.0,0.25,10,82.69462
7.0,0.5,10,86.49179
7.0,0.75,10,86.87352
7.0,1.0,10,83.929924
7.0,1.25,10,84.51266
7.0,1.5,10,85.677475
7.0,1.75,10,85.74416
7.0,2.0,10,85.66596
7.0,2.25,10,84.18051
7.0,2.5,10,84.32538
7.0,2.75,10,85.32347
7.0,3.0,10,85.59509
7.0,-5.0,11,80.42825
7.0,-4.75,11,79.592384
7.0,-4.5,11,80.18763
7.0,-4.25,11,82.63566
7.0,-4.0,11,83.15699
7.0,-3.75,11,82.607254
7.0,-3.5,11,83.00092
7.0,-3.25,11,81.66082
7.0,-3.0,11,79.69095
7.0,-2.75,11,80.21261
7.0,-2.5,11,79.11623
7.0,-2.25,11,80.083626
7.0,-2.0,11,81.43592
7.0,-1.75,11,80.166016
7.0,-1.5,11,80.77229
7.0,-1.25,11,77.612686
7.0,-1.0,11,73.16673
7.0,-0.75,11,73.75407
7.0,-0.5,11,74.7254
7.0,-0.25,11,74.906334
7.0,0.0,11,77.14984
7.0,0.25,11,80.29049
7.0,0.5,11,82.46134
7.0,0.75,11,80.658875
7.0,1.0,11,77.48588
7.0,1.25,11,79.31028
7.0,1.5,11,80.86694
7.0,1.75,11,81.04841
7.0,2.0,11,81.47872
7.0,2.25,11,80.45604
7.0,2.5,11,80.81536
7.0,2.75,11,81.93456
7.0,3.0,11,82.41415
7.0,-5.0,12,70.88908
7.0,-4.75,12,70.147285
7.0,-4.5,12,70.96251
7.0,-4.25,12,73.735
7.0,-4.0,12,73.52616
7.0,-3.75,12,72.70558
7.0,-3.5,12,73.11335
7.0,-3.25,12,70.786156
7.0,-3.0,12,68.14665
7.0,-2.75,12,68.38012
7.0,-2.5,12,66.495705
7.0,-2.25,12,67.84731
7.0,-2.0,12,69.43634
7.0,-1.75,12,67.49984
7.0,-1.5,12,68.60646
7.0,-1.25,12,65.95369
7.0,-1.0,12,62.375698
7.0,-0.75,12,63.5644
7.0,-0.5,12,64.28475
7.0,-0.25,12,65.67694
7.0,0.0,12,70.2903
7.0,0.25,12,74.409996
7.0,0.5,12,74.22994
7.0,0.75,12,70.683685
7.0,1.0,12,68.48943
7.0,1.25,12,71.31694
7.0,1.5,12,73.23069
7.0,1.75,12,73.171684
7.0,2.0,12,73.696304
7.0,2.25,12,73.253815
7.0,2.5,12,73.80362
7.0,2.75,12,74.6662
7.0,3.0,12,75.06563
6.75,-5.0,1,63.667255
6.75,-4.75,1,62.82364
6.75,-4.5,1,64.14313
6.75,-4.25,1,66.308136
6.75,-4.0,1,65.65655
6.75,-3.75,1,65.703995
6.75,-3.5,1,65.17494
6.75,-3.25,1,63.261806
6.75,-3.0,1,62.01043
6.75,-2.75,1,60.790215
6.75,-2.5,1,59.611317
6.75,-2.25,1,60.983578
6.75,-2.0,1,60.293434
6.75,-1.75,1,58.76696
6.75,-1.5,1,61.249977
6.75,-1.25,1,60.388428
6.75,-1.0,1,59.240734
6.75,-0.75,1,61.68499
6.75,-0.5,1,61.661957
6.75,-0.25,1,62.228848
6.75,0.0,1,66.4705
6.75,0.25,1,69.07692
6.75,0.5,1,67.22379
6.75,0.75,1,65.70411
6.75,1.0,1,67.383354
6.75,1.25,1,68.9417
6.75,1.5,1,69.82793
6.75,1.75,1,71.22438
6.75,2.0,1,71.72556
6.75,2.25,1,72.724205
6.75,2.5,1,73.383965
6.75,2.75,1,73.60851
6.75,3.0,1,74.135635
6.75,-5.0,2,67.821526
6.75,-4.75,2,67.00765
6.75,-4.5,2,67.88609
6.75,-4.25,2,69.96646
6.75,-4.0,2,69.33327
6.75,-3.75,2,69.03731
6.75,-3.5,2,69.06034
6.75,-3.25,2,67.89198
6.75,-3.0,2,66.749596
6.75,-2.75,2,65.585106
6.75,-2.5,2,64.61231
6.75,-2.25,2,65.63559
6.75,-2.0,2,65.13232
6.75,-1.75,2,63.82609
6.75,-1.5,2,66.049225
6.75,-1.25,2,65.46825
6.75,-1.0,2,63.904167
6.75,-0.75,2,65.462685
6.75,-0.5,2,64.24823
6.75,-0.25,2,64.42917
6.75,0.0,2,68.5215
6.75,0.25,2,70.92416
6.75,0.5,2,71.15019
6.75,0.75,2,70.33962
6.75,1.0,2,70.90812
6.75,1.25,2,71.996056
6.75,1.5,2,72.6212
6.75,1.75,2,74.17879
6.75,2.0,2,74.45178
6.75,2.25,2,75.334816
6.75,2.5,2,76.4686
6.75,2.75,2,76.99936
6.75,3.0,2,77.62592
6.75,-5.0,3,74.008804
6.75,-4.75,3,73.02192
6.75,-4.5,3,73.869446
6.75,-4.25,3,76.10914
6.75,-4.0,3,75.72465
6.75,-3.75,3,75.2907
6.75,-3.5,3,75.82125
6.75,-3.25,3,75.36546
6.75,-3.0,3,74.54989
6.75,-2.75,3,73.67417
6.75,-2.5,3,72.99371
6.75,-2.25,3,74.14672
6.75,-2.0,3,73.85212
6.75,-1.75,3,72.456116
6.75,-1.5,3,74.36529
6.75,-1.25,3,73.97256
6.75,-1.0,3,71.9909
6.75,-0.75,3,73.33859
6.75,-0.5,3,71.24889
6.75,-0.25,3,69.06144
6.75,0.0,3,71.80424
6.75,0.25,3,74.716866
6.75,0.5,3,76.85369
6.75,0.75,3,76.29937
6.75,1.0,3,75.65861
6.75,1.25,3,76.0751
6.75,1.5,3,75.92161
6.75,1.75,3,77.293015
6.75,2.0,3,77.49186
6.75,2.25,3,77.831116
6.75,2.5,3,78.787224
6.75,2.75,3,79.59668
6.75,3.0,3,80.52926
6.75,-5.0,4,78.241516
6.75,-4.75,4,77.24836
6.75,-4.5,4,77.88004
6.75,-4.25,4,80.051056
6.75,-4.0,4,79.753105
6.75,-3.75,4,79.33688
6.75,-3.5,4,79.72697
6.75,-3.25,4,79.222084
6.75,-3.0,4,78.49562
6.75,-2.75,4,77.85926
6.75,-2.5,4,77.20821
6.75,-2.25,4,78.21283
6.75,-2.0,4,77.89638
6.75,-1.75,4,76.475426
6.75,-1.5,4,78.32108
6.75,-1.25,4,77.78558
6.75,-1.0,4,75.95802
6.75,-0.75,4,77.849976
6.75,-0.5,4,75.790596
6.75,-0.25,4,72.51739
6.75,0.0,4,74.00861
6.75,0.25,4,77.21871
6.75,0.5,4,80.50484
6.75,0.75,4,80.41036
6.75,1.0,4,79.66763
6.75,1.25,4,79.56815
6.75,1.5,4,78.99165
6.75,1.75,4,80.3102
6.75,2.0,4,80.53028
6.75,2.25,4,80.637535
6.75,2.5,4,81.193016
6.75,2.75,4,81.91945
6.75,3.0,4,82.852875
6.75,-5.0,5,80.54967
6.75,-4.75,5,79.577675
6.75,-4.5,5,80.26915
6.75,-4.25,5,82.26256
6.75,-4.0,5,82.05007
6.75,-3.75,5,81.73126
6.75,-3.5,5,81.92663
6.75,-3.25,5,81.46376
6.75,-3.0,5,80.89708
6.75,-2.75,5,80.433975
6.75,-2.5,5,79.83835
6.75,-2.25,5,80.94554
6.75,-2.0,5,80.7369
6.75,-1.75,5,79.32894
6.75,-1.5,5,81.045456
6.75,-1.25,5,80.47675
6.75,-1.0,5,78.85736
6.75,-0.75,5,80.80392
6.75,-0.5,5,79.33769
6.75,-0.25,5,75.93675
6.75,0.0,5,77.096954
6.75,0.25,5,80.78162
6.75,0.5,5,83.941635
6.75,0.75,5,84.08286
6.75,1.0,5,83.38423
6.75,1.25,5,83.191826
6.75,1.5,5,82.81484
6.75,1.75,5,84.08223
6.75,2.0,5,84.404
6.75,2.25,5,83.94426
6.75,2.5,5,84.03514
6.75,2.75,5,84.6025
6.75,3.0,5,85.38241
6.75,-5.0,6,82.832565
6.75,-4.75,6,81.83167
6.75,-4.5,6,82.2827
6.75,-4.25,6,84.20874
6.75,-4.0,6,84.028625
6.75,-3.75,6,83.7212
6.75,-3.5,6,83.86808
6.75,-3.25,6,83.630066
6.75,-3.0,6,83.070496
6.75,-2.75,6,82.757935
6.75,-2.5,6,82.32215
6.75,-2.25,6,83.42448
6.75,-2.0,6,83.418335
6.75,-1.75,6,82.119644
6.75,-1.5,6,83.57983
6.75,-1.25,6,83.04723
6.75,-1.0,6,81.6038
6.75,-0.75,6,83.28768
6.75,-0.5,6,82.53558
6.75,-0.25,6,79.23443
6.75,0.0,6,79.75272
6.75,0.25,6,83.52914
6.75,0.5,6,86.61556
6.75,0.75,6,86.93795
6.75,1.0,6,86.10031
6.75,1.25,6,86.06679
6.75,1.5,6,85.824295
6.75,1.75,6,86.84436
6.75,2.0,6,87.26566
6.75,2.25,6,86.359436
6.75,2.5,6,86.39739
6.75,2.75,6,86.8494
6.75,3.0,6,87.411285
6.75,-5.0,7,81.96082
6.75,-4.75,7,80.919685
6.75,-4.5,7,81.16043
6.75,-4.25,7,83.180305
6.75,-4.0,7,82.94702
6.75,-3.75,7,82.6255
6.75,-3.5,7,82.91927
6.75,-3.25,7,82.83327
6.75,-3.0,7,82.302025
6.75,-2.75,7,81.848915
6.75,-2.5,7,81.406555
6.75,-2.25,7,82.49672
6.75,-2.0,7,82.71355
6.75,-1.75,7,81.36195
6.75,-1.5,7,82.578354
6.75,-1.25,7,82.21373
6.75,-1.0,7,80.541466
6.75,-0.75,7,82.20844
6.75,-0.5,7,82.201324
6.75,-0.25,7,79.31828
6.75,0.0,7,79.57315
6.75,0.25,7,83.148
6.75,0.5,7,86.13485
6.75,0.75,7,86.1558
6.75,1.0,7,85.141815
6.75,1.25,7,85.088295
6.75,1.5,7,84.94603
6.75,1.75,7,85.97687
6.75,2.0,7,86.3086
6.75,2.25,7,85.37687
6.75,2.5,7,85.491516
6.75,2.75,7,86.09003
6.75,3.0,7,86.790535
6.75,-5.0,8,82.18357
6.75,-4.75,8,80.92613
6.75,-4.5,8,81.030495
6.75,-4.25,8,82.633156
6.75,-4.0,8,82.13873
6.75,-3.75,8,81.706696
6.75,-3.5,8,81.82872
6.75,-3.25,8,81.82036
6.75,-3.0,8,81.39187
6.75,-2.75,8,80.94395
6.75,-2.5,8,80.48927
6.75,-2.25,8,81.44674
6.75,-2.0,8,81.65556
6.75,-1.75,8,80.21849
6.75,-1.5,8,81.34542
6.75,-1.25,8,81.106476
6.75,-1.0,8,79.39064
6.75,-0.75,8,81.147766
6.75,-0.5,8,81.64129
6.75,-0.25,8,79.32921
6.75,0.0,8,79.67116
6.75,0.25,8,82.811775
6.75,0.5,8,85.25574
6.75,0.75,8,85.06943
6.75,1.0,8,84.21141
6.75,1.25,8,84.1912
6.75,1.5,8,84.239944
6.75,1.75,8,85.36566
6.75,2.0,8,85.50924
6.75,2.25,8,84.6367
6.75,2.5,8,84.88227
6.75,2.75,8,85.56881
6.75,3.0,8,86.263504
6.75,-5.0,9,83.52357
6.75,-4.75,9,82.40765
6.75,-4.5,9,82.65604
6.75,-4.25,9,84.21805
6.75,-4.0,9,83.90535
6.75,-3.75,9,83.729355
6.75,-3.5,9,83.835045
6.75,-3.25,9,83.669426
6.75,-3.0,9,83.27063
6.75,-2.75,9,82.98224
6.75,-2.5,9,82.61253
6.75,-2.25,9,83.5774
6.75,-2.0,9,83.77114
6.75,-1.75,9,82.538795
6.75,-1.5,9,83.7019
6.75,-1.25,9,83.61854
6.75,-1.0,9,82.52406
6.75,-0.75,9,84.36825
6.75,-0.5,9,84.64152
6.75,-0.25,9,81.35892
6.75,0.0,9,80.5179
6.75,0.25,9,83.98326
6.75,0.5,9,87.01725
6.75,0.75,9,86.90177
6.75,1.0,9,86.0708
6.75,1.25,9,85.999825
6.75,1.5,9,85.78198
6.75,1.75,9,86.701744
6.75,2.0,9,86.75656
6.75,2.25,9,85.693115
6.75,2.5,9,85.941734
6.75,2.75,9,86.67259
6.75,3.0,9,87.34091
6.75,-5.0,10,83.08141
6.75,-4.75,10,82.37086
6.75,-4.5,10,83.265785
6.75,-4.25,10,85.267975
6.75,-4.0,10,85.30917
6.75,-3.75,10,85.16624
6.75,-3.5,10,85.16251
6.75,-3.25,10,84.59814
6.75,-3.0,10,83.96041
6.75,-2.75,10,83.679825
6.75,-2.5,10,83.33029
6.75,-2.25,10,84.211555
6.75,-2.0,10,84.232185
6.75,-1.75,10,83.15142
6.75,-1.5,10,84.231995
6.75,-1.25,10,83.95716
6.75,-1.0,10,82.762634
6.75,-0.75,10,83.91073
6.75,-0.5,10,83.59515
6.75,-0.25,10,80.015274
6.75,0.0,10,79.44597
6.75,0.25,10,83.629456
6.75,0.5,10,86.42682
6.75,0.75,10,85.90995
6.75,1.0,10,85.22911
6.75,1.25,10,85.31176
6.75,1.5,10,85.383644
6.75,1.75,10,86.54389
6.75,2.0,10,86.610855
6.75,2.25,10,85.59753
6.75,2.5,10,85.62474
6.75,2.75,10,86.14883
6.75,3.0,10,86.77571
6.75,-5.0,11,81.84572
6.75,-4.75,11,80.96255
6.75,-4.5,11,82.089455
6.75,-4.25,11,84.221085
6.75,-4.0,11,84.07314
6.75,-3.75,11,84.09701
6.75,-3.5,11,84.0167
6.75,-3.25,11,82.73405
6.75,-3.0,11,81.76538
6.75,-2.75,11,81.22804
6.75,-2.5,11,80.58035
6.75,-2.25,11,82.01006
6.75,-2.0,11,81.74295
6.75,-1.75,11,80.36946
6.75,-1.5,11,81.814835
6.75,-1.25,11,80.59223
6.75,-1.0,11,78.154915
6.75,-0.75,11,78.36006
6.75,-0.5,11,77.835236
6.75,-0.25,11,75.56932
6.75,0.0,11,76.72194
6.75,0.25,11,81.39757
6.75,0.5,11,82.93873
6.75,0.75,11,81.43317
6.75,1.0,11,81.19289
6.75,1.25,11,81.719475
6.75,1.5,11,82.00919
6.75,1.75,11,83.26984
6.75,2.0,11,83.48158
6.75,2.25,11,83.17167
6.75,2.5,11,83.09987
6.75,2.75,11,83.414604
6.75,3.0,11,84.27291
6.75,-5.0,12,74.0563
6.75,-4.75,12,73.17626
6.75,-4.5,12,74.53011
6.75,-4.25,12,76.75872
6.75,-4.0,12,76.09833
6.75,-3.75,12,76.395386
6.75,-3.5,12,76.15134
6.75,-3.25,12,73.95346
6.75,-3.0,12,72.53019
6.75,-2.75,12,71.41992
6.75,-2.5,12,70.31118
6.75,-2.25,12,72.137474
6.75,-2.0,12,71.58578
6.75,-1.75,12,69.910774
6.75,-1.5,12,72.18663
6.75,-1.25,12,70.612625
6.75,-1.0,12,68.303505
6.75,-0.75,12,69.4296
6.75,-0.5,12,69.09587
6.75,-0.25,12,68.617905
6.75,0.0,12,71.48981
6.75,0.25,12,75.74327
6.75,0.5,12,75.54523
6.75,0.75,12,73.45543
6.75,1.0,12,74.514206
6.75,1.25,12,75.612
6.75,1.5,12,76.10253
6.75,1.75,12,77.336464
6.75,2.0,12,77.63951
6.75,2.25,12,78.31287
6.75,2.5,12,78.24822
6.75,2.75,12,78.25139
6.75,3.0,12,79.038246
6.5,-5.0,1,67.702156
6.5,-4.75,1,66.71527
6.5,-4.5,1,67.4112
6.5,-4.25,1,68.49699
6.5,-4.0,1,68.91247
6.5,-3.75,1,70.19743
6.5,-3.5,1,68.9494
6.5,-3.25,1,67.812386
6.5,-3.0,1,67.93861
6.5,-2.75,1,66.14765
6.5,-2.5,1,65.22891
6.5,-2.25,1,66.0427
6.5,-2.0,1,64.3349
6.5,-1.75,1,63.52542
6.5,-1.5,1,65.89027
6.5,-1.25,1,64.642975
6.5,-1.0,1,64.33331
6.5,-0.75,1,67.071495
6.5,-0.5,1,65.62041
6.5,-0.25,1,65.07791
6.5,0.0,1,68.14361
6.5,0.25,1,69.707436
6.5,0.5,1,69.2866
6.5,0.75,1,69.760445
6.5,1.0,1,71.9873
6.5,1.25,1,72.563774
6.5,1.5,1,73.46508
6.5,1.75,1,74.800316
6.5,2.0,1,74.84202
6.5,2.25,1,78.00813
6.5,2.5,1,79.26273
6.5,2.75,1,78.56825
6.5,3.0,1,78.83517
6.5,-5.0,2,70.63993
6.5,-4.75,2,69.86963
6.5,-4.5,2,70.479774
6.5,-4.25,2,71.51632
6.5,-4.0,2,71.65412
6.5,-3.75,2,72.78339
6.5,-3.5,2,72.28685
6.5,-3.25,2,71.43596
6.5,-3.0,2,71.47386
6.5,-2.75,2,69.9339
6.5,-2.5,2,68.9822
6.5,-2.25,2,69.57169
6.5,-2.0,2,68.22644
6.5,-1.75,2,67.41496
6.5,-1.5,2,69.64728
6.5,-1.25,2,68.917274
6.5,-1.0,2,68.35613
6.5,-0.75,2,70.89657
6.5,-0.5,2,69.17784
6.5,-0.25,2,67.58061
6.5,0.0,2,69.74138
6.5,0.25,2,71.42453
6.5,0.5,2,72.3682
6.5,0.75,2,73.010284
6.5,1.0,2,74.64264
6.5,1.25,2,75.292076
6.5,1.5,2,76.15768
6.5,1.75,2,77.6642
6.5,2.0,2,77.47054
6.5,2.25,2,80.269264
6.5,2.5,2,81.94091
6.5,2.75,2,81.49622
6.5,3.0,2,81.7818
6.5,-5.0,3,75.754906
6.5,-4.75,3,74.93431
6.5,-4.5,3,75.58529
6.5,-4.25,3,76.58658
6.5,-4.0,3,76.76134
6.5,-3.75,3,77.89683
6.5,-3.5,3,77.83928
6.5,-3.25,3,77.47953
6.5,-3.0,3,77.75522
6.5,-2.75,3,76.55202
6.5,-2.5,3,75.86839
6.5,-2.25,3,76.36511
6.5,-2.0,3,75.17416
6.5,-1.75,3,74.37486
6.5,-1.5,3,76.17777
6.5,-1.25,3,75.583786
6.5,-1.0,3,75.04663
6.5,-0.75,3,77.94859
6.5,-0.5,3,75.9153
6.5,-0.25,3,72.23206
6.5,0.0,3,72.959
6.5,0.25,3,74.50307
6.5,0.5,3,76.00405
6.5,0.75,3,76.54281
6.5,1.0,3,77.385124
6.5,1.25,3,77.39908
6.5,1.5,3,77.7719
6.5,1.75,3,79.4184
6.5,2.0,3,78.96588
6.5,2.25,3,80.87472
6.5,2.5,3,82.3434
6.5,2.75,3,82.13183
6.5,3.0,3,82.60481
6.5,-5.0,4,79.24577
6.5,-4.75,4,78.60228
6.5,-4.5,4,79.034256
6.5,-4.25,4,79.98075
6.5,-4.0,4,80.25258
6.5,-3.75,4,81.41181
6.5,-3.5,4,81.27122
6.5,-3.25,4,80.94703
6.5,-3.0,4,81.25143
6.5,-2.75,4,80.100235
6.5,-2.5,4,79.50048
6.5,-2.25,4,79.85524
6.5,-2.0,4,78.72512
6.5,-1.75,4,78.02037
6.5,-1.5,4,79.55062
6.5,-1.25,4,78.64307
6.5,-1.0,4,78.329605
6.5,-0.75,4,81.91802
6.5,-0.5,4,79.96683
6.5,-0.25,4,75.60582
6.5,0.0,4,75.51044
6.5,0.25,4,76.9022
6.5,0.5,4,78.82882
6.5,0.75,4,79.43119
6.5,1.0,4,80.00959
6.5,1.25,4,79.49494
6.5,1.5,4,79.5364
6.5,1.75,4,81.161026
6.5,2.0,4,80.52498
6.5,2.25,4,82.038864
6.5,2.5,4,83.135826
6.5,2.75,4,82.84185
6.5,3.0,4,83.34294
6.5,-5.0,5,81.62032
6.5,-4.75,5,80.987976
6.5,-4.5,5,81.536224
6.5,-4.25,5,82.38833
6.5,-4.0,5,82.57341
6.5,-3.75,5,83.54156
6.5,-3.5,5,83.299644
6.5,-3.25,5,83.030876
6.5,-3.0,5,83.322266
6.5,-2.75,5,82.409645
6.5,-2.5,5,81.946434
6.5,-2.25,5,82.48334
6.5,-2.0,5,81.667076
