latitude,longitude,month,"<xarray.DataArray (latitude: 37, longitude: 396)>
array([[341.8422 , 342.39432, 340.72748, ..., 342.56256, 343.59265,
        344.3616 ],
       [344.22052, 343.81616, 341.52805, ..., 343.6329 , 344.28928,
        346.32333],
       [346.69397, 345.5861 , 343.1191 , ..., 344.73755, 345.69162,
        347.9818 ],
       ...,
       [518.6304 , 518.612  , 518.6868 , ..., 518.5764 , 518.3487 ,
        518.7087 ],
       [518.82385, 518.9407 , 518.91925, ..., 519.49927, 519.33923,
        519.3456 ],
       [519.18536, 519.04926, 519.1632 , ..., 519.95636, 520.32745,
        520.0575 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
11.5,-2.75,3,359.99924
11.5,-2.5,3,359.33105
11.5,-2.25,3,359.42123
11.5,-2.0,3,358.94662
11.5,-1.75,3,358.4196
11.5,-1.5,3,357.8963
11.5,-1.25,3,357.76627
11.5,-1.0,3,358.4912
11.5,-0.75,3,360.4142
11.5,-0.5,3,357.79984
11.5,-0.25,3,356.51297
11.5,0.0,3,356.7614
11.5,0.25,3,355.69177
11.5,0.5,3,356.96375
11.5,0.75,3,355.57968
11.5,1.0,3,355.407
11.5,1.25,3,354.97528
11.5,1.5,3,353.51294
11.5,1.75,3,352.54443
11.5,2.0,3,350.81088
11.5,2.25,3,351.01138
11.5,2.5,3,349.5724
11.5,2.75,3,349.03757
11.5,3.0,3,348.92065
11.5,-5.0,4,421.90097
11.5,-4.75,4,421.95993
11.5,-4.5,4,422.05124
11.5,-4.25,4,421.79056
11.5,-4.0,4,422.2088
11.5,-3.75,4,421.22556
11.5,-3.5,4,419.47168
11.5,-3.25,4,416.8922
11.5,-3.0,4,417.47156
11.5,-2.75,4,417.55212
11.5,-2.5,4,418.66702
11.5,-2.25,4,419.46228
11.5,-2.0,4,418.37296
11.5,-1.75,4,417.44943
11.5,-1.5,4,415.73615
11.5,-1.25,4,415.08383
11.5,-1.0,4,415.48508
11.5,-0.75,4,417.5654
11.5,-0.5,4,416.03683
11.5,-0.25,4,415.43796
11.5,0.0,4,416.26215
11.5,0.25,4,414.80887
11.5,0.5,4,416.05142
11.5,0.75,4,415.23022
11.5,1.0,4,414.87488
11.5,1.25,4,414.42282
11.5,1.5,4,412.577
11.5,1.75,4,410.7328
11.5,2.0,4,408.24893
11.5,2.25,4,407.80783
11.5,2.5,4,405.07217
11.5,2.75,4,402.3194
11.5,3.0,4,400.84152
11.5,-5.0,5,463.1315
11.5,-4.75,5,463.5784
11.5,-4.5,5,463.4304
11.5,-4.25,5,462.67017
11.5,-4.0,5,464.0435
11.5,-3.75,5,463.23105
11.5,-3.5,5,461.62866
11.5,-3.25,5,459.60284
11.5,-3.0,5,459.40128
11.5,-2.75,5,458.63644
11.5,-2.5,5,460.83975
11.5,-2.25,5,462.6649
11.5,-2.0,5,461.77493
11.5,-1.75,5,461.4932
11.5,-1.5,5,460.14084
11.5,-1.25,5,458.23123
11.5,-1.0,5,456.75397
11.5,-0.75,5,458.22836
11.5,-0.5,5,457.1782
11.5,-0.25,5,457.33792
11.5,0.0,5,458.92563
11.5,0.25,5,457.35593
11.5,0.5,5,458.1069
11.5,0.75,5,457.36087
11.5,1.0,5,456.61447
11.5,1.25,5,456.4034
11.5,1.5,5,456.17374
11.5,1.75,5,456.549
11.5,2.0,5,457.21823
11.5,2.25,5,459.74857
11.5,2.5,5,457.91037
11.5,2.75,5,454.32877
11.5,3.0,5,453.64722
11.5,-5.0,6,489.79135
11.5,-4.75,6,490.1796
11.5,-4.5,6,489.55307
11.5,-4.25,6,488.70895
11.5,-4.0,6,490.01035
11.5,-3.75,6,488.78738
11.5,-3.5,6,486.80643
11.5,-3.25,6,486.05692
11.5,-3.0,6,485.14334
11.5,-2.75,6,484.08688
11.5,-2.5,6,487.19196
11.5,-2.25,6,489.53116
11.5,-2.0,6,489.87088
11.5,-1.75,6,489.9705
11.5,-1.5,6,489.58932
11.5,-1.25,6,486.97177
11.5,-1.0,6,484.5298
11.5,-0.75,6,485.36276
11.5,-0.5,6,482.75122
11.5,-0.25,6,482.86078
11.5,0.0,6,483.85303
11.5,0.25,6,481.9529
11.5,0.5,6,482.17453
11.5,0.75,6,480.82327
11.5,1.0,6,479.30783
11.5,1.25,6,477.96262
11.5,1.5,6,478.10513
11.5,1.75,6,478.8138
11.5,2.0,6,481.28018
11.5,2.25,6,485.99405
11.5,2.5,6,485.04385
11.5,2.75,6,482.27878
11.5,3.0,6,483.26047
11.5,-5.0,7,512.7052
11.5,-4.75,7,512.4886
11.5,-4.5,7,512.288
11.5,-4.25,7,511.7509
11.5,-4.0,7,512.88477
11.5,-3.75,7,511.7555
11.5,-3.5,7,509.76486
11.5,-3.25,7,509.70404
11.5,-3.0,7,508.90634
11.5,-2.75,7,507.934
11.5,-2.5,7,509.8746
11.5,-2.25,7,511.6647
11.5,-2.0,7,512.68427
11.5,-1.75,7,513.13257
11.5,-1.5,7,513.4774
11.5,-1.25,7,510.93216
11.5,-1.0,7,508.81082
11.5,-0.75,7,509.43295
11.5,-0.5,7,506.67114
11.5,-0.25,7,506.77682
11.5,0.0,7,507.0847
11.5,0.25,7,505.9151
11.5,0.5,7,506.79404
11.5,0.75,7,505.84183
11.5,1.0,7,504.62967
11.5,1.25,7,502.36047
11.5,1.5,7,501.23315
11.5,1.75,7,500.8711
11.5,2.0,7,502.95352
11.5,2.25,7,507.89804
11.5,2.5,7,507.45206
11.5,2.75,7,505.4015
11.5,3.0,7,506.9337
11.5,-5.0,8,523.75806
11.5,-4.75,8,523.58673
11.5,-4.5,8,523.7399
11.5,-4.25,8,523.7803
11.5,-4.0,8,524.7158
11.5,-3.75,8,524.44244
11.5,-3.5,8,523.3515
11.5,-3.25,8,523.4351
11.5,-3.0,8,522.9362
11.5,-2.75,8,522.45734
11.5,-2.5,8,524.0808
11.5,-2.25,8,525.3206
11.5,-2.0,8,526.15375
11.5,-1.75,8,526.7519
11.5,-1.5,8,526.7447
11.5,-1.25,8,524.20447
11.5,-1.0,8,522.4871
11.5,-0.75,8,522.4056
11.5,-0.5,8,520.30774
11.5,-0.25,8,521.21173
11.5,0.0,8,521.4514
11.5,0.25,8,521.093
11.5,0.5,8,522.39294
11.5,0.75,8,521.9362
11.5,1.0,8,521.6194
11.5,1.25,8,519.9395
11.5,1.5,8,518.8749
11.5,1.75,8,518.198
11.5,2.0,8,519.3295
11.5,2.25,8,522.8703
11.5,2.5,8,522.4264
11.5,2.75,8,520.886
11.5,3.0,8,521.63104
11.5,-5.0,9,521.076
11.5,-4.75,9,521.1716
11.5,-4.5,9,521.503
11.5,-4.25,9,521.39215
11.5,-4.0,9,522.47626
11.5,-3.75,9,522.14606
11.5,-3.5,9,521.1256
11.5,-3.25,9,521.3117
11.5,-3.0,9,520.5912
11.5,-2.75,9,520.6047
11.5,-2.5,9,522.52814
11.5,-2.25,9,523.4412
11.5,-2.0,9,524.3779
11.5,-1.75,9,525.06934
11.5,-1.5,9,525.1671
11.5,-1.25,9,521.97064
11.5,-1.0,9,519.7927
11.5,-0.75,9,519.7834
11.5,-0.5,9,517.3093
11.5,-0.25,9,518.6091
11.5,0.0,9,518.96246
11.5,0.25,9,518.7816
11.5,0.5,9,520.3796
11.5,0.75,9,519.62415
11.5,1.0,9,519.5184
11.5,1.25,9,517.9618
11.5,1.5,9,516.78357
11.5,1.75,9,515.72107
11.5,2.0,9,517.0422
11.5,2.25,9,521.1057
11.5,2.5,9,520.2492
11.5,2.75,9,518.6112
11.5,3.0,9,519.5791
11.5,-5.0,10,491.39655
11.5,-4.75,10,492.05106
11.5,-4.5,10,493.06314
11.5,-4.25,10,490.72485
11.5,-4.0,10,491.1408
11.5,-3.75,10,487.60727
11.5,-3.5,10,482.47226
11.5,-3.25,10,482.38593
11.5,-3.0,10,480.5739
11.5,-2.75,10,479.6689
11.5,-2.5,10,484.14642
11.5,-2.25,10,485.0655
11.5,-2.0,10,486.83994
11.5,-1.75,10,487.47385
11.5,-1.5,10,487.43564
11.5,-1.25,10,484.97888
11.5,-1.0,10,482.39658
11.5,-0.75,10,485.2596
11.5,-0.5,10,480.28143
11.5,-0.25,10,479.98312
11.5,0.0,10,480.73438
11.5,0.25,10,476.6894
11.5,0.5,10,478.4701
11.5,0.75,10,477.59552
11.5,1.0,10,476.3289
11.5,1.25,10,473.71872
11.5,1.5,10,471.58102
11.5,1.75,10,468.8968
11.5,2.0,10,469.30667
11.5,2.25,10,475.2678
11.5,2.5,10,471.66208
11.5,2.75,10,468.84262
11.5,3.0,10,471.98538
11.5,-5.0,11,402.70633
11.5,-4.75,11,403.0039
11.5,-4.5,11,401.80078
11.5,-4.25,11,399.14694
11.5,-4.0,11,399.76883
11.5,-3.75,11,394.0943
11.5,-3.5,11,388.66608
11.5,-3.25,11,387.49878
11.5,-3.0,11,389.38608
11.5,-2.75,11,390.91614
11.5,-2.5,11,392.7983
11.5,-2.25,11,392.7525
11.5,-2.0,11,393.02972
11.5,-1.75,11,393.20636
11.5,-1.5,11,392.33768
11.5,-1.25,11,390.45056
11.5,-1.0,11,390.45935
11.5,-0.75,11,394.90732
11.5,-0.5,11,388.6813
11.5,-0.25,11,384.80716
11.5,0.0,11,384.10205
11.5,0.25,11,379.2018
11.5,0.5,11,379.98578
11.5,0.75,11,376.6404
11.5,1.0,11,375.92032
11.5,1.25,11,376.30423
11.5,1.5,11,374.714
11.5,1.75,11,374.5636
11.5,2.0,11,374.06232
11.5,2.25,11,377.05045
11.5,2.5,11,375.0186
11.5,2.75,11,375.10715
11.5,3.0,11,377.8726
11.5,-5.0,12,359.63126
11.5,-4.75,12,358.87314
11.5,-4.5,12,355.9823
11.5,-4.25,12,354.26114
11.5,-4.0,12,354.6694
11.5,-3.75,12,351.696
11.5,-3.5,12,349.87427
11.5,-3.25,12,349.25397
11.5,-3.0,12,353.0241
11.5,-2.75,12,353.44232
11.5,-2.5,12,351.07047
11.5,-2.25,12,351.25153
11.5,-2.0,12,351.79868
11.5,-1.75,12,352.48923
11.5,-1.5,12,352.6462
11.5,-1.25,12,351.97363
11.5,-1.0,12,352.84152
11.5,-0.75,12,355.21442
11.5,-0.5,12,349.63638
11.5,-0.25,12,345.96646
11.5,0.0,12,345.8868
11.5,0.25,12,343.2504
11.5,0.5,12,343.08167
11.5,0.75,12,340.00766
11.5,1.0,12,340.29825
11.5,1.25,12,341.47763
11.5,1.5,12,341.187
11.5,1.75,12,342.46173
11.5,2.0,12,342.41397
11.5,2.25,12,344.87714
11.5,2.5,12,344.73755
11.5,2.75,12,345.69162
11.5,3.0,12,347.9818
11.25,-5.0,1,348.57425
11.25,-4.75,1,348.81882
11.25,-4.5,1,345.8867
11.25,-4.25,1,343.2521
11.25,-4.0,1,341.69766
11.25,-3.75,1,340.06464
11.25,-3.5,1,339.84714
11.25,-3.25,1,339.23788
11.25,-3.0,1,340.44485
11.25,-2.75,1,339.7269
11.25,-2.5,1,339.43002
11.25,-2.25,1,339.4127
11.25,-2.0,1,339.5014
11.25,-1.75,1,339.83026
11.25,-1.5,1,339.69855
11.25,-1.25,1,339.4188
11.25,-1.0,1,338.99384
11.25,-0.75,1,340.19586
11.25,-0.5,1,336.6726
11.25,-0.25,1,335.4545
11.25,0.0,1,335.16183
11.25,0.25,1,334.8677
11.25,0.5,1,338.34943
11.25,0.75,1,334.18268
11.25,1.0,1,331.7745
11.25,1.25,1,332.88632
11.25,1.5,1,333.20193
11.25,1.75,1,334.4754
11.25,2.0,1,335.0212
11.25,2.25,1,336.15018
11.25,2.5,1,335.2996
11.25,2.75,1,336.538
11.25,3.0,1,337.08652
11.25,-5.0,2,343.69638
11.25,-4.75,2,343.75775
11.25,-4.5,2,341.66565
11.25,-4.25,2,339.92035
11.25,-4.0,2,338.95282
11.25,-3.75,2,337.81918
11.25,-3.5,2,337.5969
11.25,-3.25,2,337.0122
11.25,-3.0,2,337.6611
11.25,-2.75,2,336.87662
11.25,-2.5,2,336.80713
11.25,-2.25,2,336.60654
11.25,-2.0,2,336.3951
11.25,-1.75,2,336.31506
11.25,-1.5,2,335.95355
11.25,-1.25,2,335.71817
11.25,-1.0,2,335.4871
11.25,-0.75,2,336.655
11.25,-0.5,2,334.0112
11.25,-0.25,2,333.4809
11.25,0.0,2,333.27457
11.25,0.25,2,333.2241
11.25,0.5,2,336.28653
11.25,0.75,2,332.83545
11.25,1.0,2,330.68707
11.25,1.25,2,330.87476
11.25,1.5,2,330.76312
11.25,1.75,2,331.18323
11.25,2.0,2,331.2005
11.25,2.25,2,332.01315
11.25,2.5,2,331.01422
11.25,2.75,2,331.95023
11.25,3.0,2,331.84415
11.25,-5.0,3,372.5403
11.25,-4.75,3,373.38635
11.25,-4.5,3,372.17722
11.25,-4.25,3,370.26077
11.25,-4.0,3,368.8161
11.25,-3.75,3,367.086
11.25,-3.5,3,366.73135
11.25,-3.25,3,365.8885
11.25,-3.0,3,365.83615
11.25,-2.75,3,365.1284
11.25,-2.5,3,365.80914
11.25,-2.25,3,365.77444
11.25,-2.0,3,365.4641
11.25,-1.75,3,364.83493
11.25,-1.5,3,363.7282
11.25,-1.25,3,363.71402
11.25,-1.0,3,364.06787
11.25,-0.75,3,366.0501
11.25,-0.5,3,364.0414
11.25,-0.25,3,363.89523
11.25,0.0,3,364.3865
11.25,0.25,3,364.5368
11.25,0.5,3,368.21857
11.25,0.75,3,365.7725
11.25,1.0,3,362.9964
11.25,1.25,3,361.9397
11.25,1.5,3,360.74692
11.25,1.75,3,359.66415
11.25,2.0,3,358.20093
11.25,2.25,3,357.7347
11.25,2.5,3,356.16092
11.25,2.75,3,356.6099
11.25,3.0,3,355.91202
11.25,-5.0,4,430.72498
11.25,-4.75,4,432.2559
11.25,-4.5,4,433.0371
11.25,-4.25,4,431.8707
11.25,-4.0,4,430.74796
11.25,-3.75,4,428.63327
11.25,-3.5,4,427.92795
11.25,-3.25,4,426.60098
11.25,-3.0,4,425.76868
11.25,-2.75,4,424.72952
11.25,-2.5,4,427.04385
11.25,-2.25,4,427.77243
11.25,-2.0,4,426.58078
11.25,-1.75,4,425.76315
11.25,-1.5,4,424.02734
11.25,-1.25,4,423.7121
11.25,-1.0,4,423.4284
11.25,-0.75,4,424.95187
11.25,-0.5,4,422.80692
11.25,-0.25,4,422.61264
11.25,0.0,4,424.86896
11.25,0.25,4,424.38293
11.25,0.5,4,426.7227
11.25,0.75,4,425.72897
11.25,1.0,4,423.47443
11.25,1.25,4,421.72098
11.25,1.5,4,420.57602
11.25,1.75,4,420.24176
11.25,2.0,4,418.1837
11.25,2.25,4,416.17096
11.25,2.5,4,412.83673
11.25,2.75,4,411.32288
11.25,3.0,4,410.22226
11.25,-5.0,5,468.2632
11.25,-4.75,5,470.52295
11.25,-4.5,5,471.64584
11.25,-4.25,5,469.77518
11.25,-4.0,5,468.7863
11.25,-3.75,5,466.69363
11.25,-3.5,5,466.72116
11.25,-3.25,5,465.95126
11.25,-3.0,5,464.22598
11.25,-2.75,5,462.74234
11.25,-2.5,5,466.40686
11.25,-2.25,5,468.217
11.25,-2.0,5,467.46616
11.25,-1.75,5,467.50967
11.25,-1.5,5,466.26392
11.25,-1.25,5,464.83096
11.25,-1.0,5,463.13623
11.25,-0.75,5,464.35095
11.25,-0.5,5,461.44336
11.25,-0.25,5,461.13004
11.25,0.0,5,464.64572
11.25,0.25,5,463.48343
11.25,0.5,5,464.2702
11.25,0.75,5,463.46716
11.25,1.0,5,461.39337
11.25,1.25,5,460.14725
11.25,1.5,5,461.49484
11.25,1.75,5,464.88528
11.25,2.0,5,466.61655
11.25,2.25,5,466.87662
11.25,2.5,5,463.62744
11.25,2.75,5,461.6503
11.25,3.0,5,461.6439
11.25,-5.0,6,491.7758
11.25,-4.75,6,493.6762
11.25,-4.5,6,494.39682
11.25,-4.25,6,492.86377
11.25,-4.0,6,491.97562
11.25,-3.75,6,489.7592
11.25,-3.5,6,489.57422
11.25,-3.25,6,490.06882
11.25,-3.0,6,488.01834
11.25,-2.75,6,486.67734
11.25,-2.5,6,491.1341
11.25,-2.25,6,493.218
11.25,-2.0,6,493.631
11.25,-1.75,6,493.90604
11.25,-1.5,6,493.6784
11.25,-1.25,6,492.05045
11.25,-1.0,6,489.81876
11.25,-0.75,6,490.27274
11.25,-0.5,6,485.4016
11.25,-0.25,6,485.03745
11.25,0.0,6,488.02832
11.25,0.25,6,485.9894
11.25,0.5,6,486.01938
11.25,0.75,6,484.6382
11.25,1.0,6,481.39255
11.25,1.25,6,479.0364
11.25,1.5,6,481.36996
11.25,1.75,6,486.16953
11.25,2.0,6,489.9194
11.25,2.25,6,491.17935
11.25,2.5,6,488.81778
11.25,2.75,6,488.10587
11.25,3.0,6,489.26245
11.25,-5.0,7,512.4366
11.25,-4.75,7,513.46216
11.25,-4.5,7,514.7113
11.25,-4.25,7,513.6694
11.25,-4.0,7,513.0641
11.25,-3.75,7,511.1561
11.25,-3.5,7,510.49374
11.25,-3.25,7,511.2999
11.25,-3.0,7,509.76163
11.25,-2.75,7,508.41556
11.25,-2.5,7,511.2176
11.25,-2.25,7,513.2983
11.25,-2.0,7,514.9519
11.25,-1.75,7,515.4558
11.25,-1.5,7,515.68
11.25,-1.25,7,514.666
11.25,-1.0,7,513.2334
11.25,-0.75,7,513.4496
11.25,-0.5,7,508.65192
11.25,-0.25,7,507.9271
11.25,0.0,7,510.15103
11.25,0.25,7,508.76407
11.25,0.5,7,509.0211
11.25,0.75,7,508.2637
11.25,1.0,7,505.49887
11.25,1.25,7,501.77637
11.25,1.5,7,502.20963
11.25,1.75,7,506.05624
11.25,2.0,7,509.6111
11.25,2.25,7,511.27493
11.25,2.5,7,509.681
11.25,2.75,7,509.30222
11.25,3.0,7,510.52298
11.25,-5.0,8,522.63745
11.25,-4.75,8,523.39307
11.25,-4.5,8,525.08594
11.25,-4.25,8,524.9214
11.25,-4.0,8,524.50604
11.25,-3.75,8,523.6341
11.25,-3.5,8,523.5178
11.25,-3.25,8,524.0271
11.25,-3.0,8,523.1505
11.25,-2.75,8,522.4357
11.25,-2.5,8,524.1456
11.25,-2.25,8,525.7344
11.25,-2.0,8,527.5773
11.25,-1.75,8,527.6668
11.25,-1.5,8,527.22015
11.25,-1.25,8,526.8622
11.25,-1.0,8,526.062
11.25,-0.75,8,525.55634
11.25,-0.5,8,522.0639
11.25,-0.25,8,521.97253
11.25,0.0,8,523.44995
11.25,0.25,8,522.7201
11.25,0.5,8,523.11163
11.25,0.75,8,522.8453
11.25,1.0,8,521.6384
11.25,1.25,8,518.5726
11.25,1.5,8,518.0346
11.25,1.75,8,520.0752
11.25,2.0,8,521.94464
11.25,2.25,8,523.4365
11.25,2.5,8,522.7422
11.25,2.75,8,522.62604
11.25,3.0,8,523.3574
11.25,-5.0,9,519.18317
11.25,-4.75,9,520.74854
11.25,-4.5,9,522.8684
11.25,-4.25,9,522.6653
11.25,-4.0,9,522.43646
11.25,-3.75,9,521.9125
11.25,-3.5,9,522.0234
11.25,-3.25,9,522.3983
11.25,-3.0,9,521.5015
11.25,-2.75,9,521.3603
11.25,-2.5,9,523.2465
11.25,-2.25,9,524.56067
11.25,-2.0,9,526.6204
11.25,-1.75,9,526.69763
11.25,-1.5,9,526.10596
11.25,-1.25,9,525.4203
11.25,-1.0,9,524.2985
11.25,-0.75,9,523.459
11.25,-0.5,9,519.53033
11.25,-0.25,9,519.9247
11.25,0.0,9,521.5606
11.25,0.25,9,520.9432
11.25,0.5,9,521.5556
11.25,0.75,9,521.11115
11.25,1.0,9,520.1817
11.25,1.25,9,517.3003
11.25,1.5,9,516.76654
11.25,1.75,9,518.7075
11.25,2.0,9,520.70996
11.25,2.25,9,522.1641
11.25,2.5,9,521.2687
11.25,2.75,9,521.164
11.25,3.0,9,521.66815
11.25,-5.0,10,491.75964
11.25,-4.75,10,495.81992
11.25,-4.5,10,498.52365
11.25,-4.25,10,495.57004
11.25,-4.0,10,492.92734
11.25,-3.75,10,489.5289
11.25,-3.5,10,488.17838
11.25,-3.25,10,488.929
11.25,-3.0,10,485.44962
11.25,-2.75,10,484.27487
11.25,-2.5,10,489.68378
11.25,-2.25,10,490.5847
11.25,-2.0,10,493.11557
11.25,-1.75,10,493.6309
11.25,-1.5,10,492.74985
11.25,-1.25,10,491.28842
11.25,-1.0,10,489.5552
11.25,-0.75,10,492.20956
11.25,-0.5,10,484.33487
11.25,-0.25,10,483.93
11.25,0.0,10,488.20474
11.25,0.25,10,483.60312
11.25,0.5,10,486.11777
11.25,0.75,10,486.78394
11.25,1.0,10,481.80927
11.25,1.25,10,476.67398
11.25,1.5,10,476.49338
11.25,1.75,10,478.6622
11.25,2.0,10,480.05615
11.25,2.25,10,480.30704
11.25,2.5,10,477.16763
11.25,2.75,10,477.42123
11.25,3.0,10,478.4614
11.25,-5.0,11,404.40146
11.25,-4.75,11,410.19223
11.25,-4.5,11,411.14987
11.25,-4.25,11,406.80756
11.25,-4.0,11,404.09622
11.25,-3.75,11,399.4186
11.25,-3.5,11,397.17685
11.25,-3.25,11,396.49722
11.25,-3.0,11,395.09833
11.25,-2.75,11,395.57095
11.25,-2.5,11,399.8111
11.25,-2.25,11,399.45993
11.25,-2.0,11,400.19843
11.25,-1.75,11,399.85605
11.25,-1.5,11,398.23727
11.25,-1.25,11,397.12878
11.25,-1.0,11,396.37372
11.25,-0.75,11,400.5716
11.25,-0.5,11,393.93015
11.25,-0.25,11,392.5583
11.25,0.0,11,393.5092
11.25,0.25,11,389.13315
11.25,0.5,11,395.36133
11.25,0.75,11,390.69476
11.25,1.0,11,382.5414
11.25,1.25,11,381.9063
11.25,1.5,11,381.86182
11.25,1.75,11,382.67865
11.25,2.0,11,382.45712
11.25,2.25,11,382.04294
11.25,2.5,11,380.00763
11.25,2.75,11,381.762
11.25,3.0,11,382.15863
11.25,-5.0,12,360.37302
11.25,-4.75,12,362.30267
11.25,-4.5,12,359.94785
11.25,-4.25,12,357.11136
11.25,-4.0,12,355.58
11.25,-3.75,12,353.01688
11.25,-3.5,12,352.1641
11.25,-3.25,12,351.70526
11.25,-3.0,12,353.04977
11.25,-2.75,12,352.83145
11.25,-2.5,12,353.29416
11.25,-2.25,12,353.1003
11.25,-2.0,12,353.58096
11.25,-1.75,12,353.93988
11.25,-1.5,12,353.29654
11.25,-1.25,12,353.09378
11.25,-1.0,12,353.14044
11.25,-0.75,12,355.5156
11.25,-0.5,12,351.24878
11.25,-0.25,12,349.68707
11.25,0.0,12,348.88004
11.25,0.25,12,347.21753
11.25,0.5,12,351.49915
11.25,0.75,12,345.3788
11.25,1.0,12,340.8964
11.25,1.25,12,342.71326
11.25,1.5,12,343.347
11.25,1.75,12,345.1453
11.25,2.0,12,345.80368
11.25,2.25,12,347.1191
11.25,2.5,12,346.39008
11.25,2.75,12,348.0527
11.25,3.0,12,349.22342
11.0,-5.0,1,349.82434
11.0,-4.75,1,350.8172
11.0,-4.5,1,347.26212
11.0,-4.25,1,343.9207
11.0,-4.0,1,341.9329
11.0,-3.75,1,341.4455
11.0,-3.5,1,341.26596
11.0,-3.25,1,340.525
11.0,-3.0,1,341.126
11.0,-2.75,1,340.6141
11.0,-2.5,1,341.1774
11.0,-2.25,1,340.13754
11.0,-2.0,1,340.61237
11.0,-1.75,1,340.20395
11.0,-1.5,1,339.53598
11.0,-1.25,1,340.3315
11.0,-1.0,1,339.3468
11.0,-0.75,1,340.1828
11.0,-0.5,1,337.04462
11.0,-0.25,1,337.33124
11.0,0.0,1,337.88647
11.0,0.25,1,337.99527
11.0,0.5,1,342.41678
11.0,0.75,1,337.16437
11.0,1.0,1,333.37372
11.0,1.25,1,336.56735
11.0,1.5,1,339.42633
11.0,1.75,1,339.96457
11.0,2.0,1,338.83032
11.0,2.25,1,337.61734
11.0,2.5,1,336.7317
11.0,2.75,1,338.08502
11.0,3.0,1,336.96432
11.0,-5.0,2,346.82336
11.0,-4.75,2,347.442
11.0,-4.5,2,344.75513
11.0,-4.25,2,342.2948
11.0,-4.0,2,340.96976
11.0,-3.75,2,340.7553
11.0,-3.5,2,340.49933
11.0,-3.25,2,339.7593
11.0,-3.0,2,339.9871
11.0,-2.75,2,339.1873
11.0,-2.5,2,339.60693
11.0,-2.25,2,338.67215
11.0,-2.0,2,338.84192
11.0,-1.75,2,338.1797
11.0,-1.5,2,337.28357
11.0,-1.25,2,337.81058
11.0,-1.0,2,337.316
11.0,-0.75,2,338.34305
11.0,-0.5,2,336.064
11.0,-0.25,2,336.78992
11.0,0.0,2,337.3376
11.0,0.25,2,337.51535
11.0,0.5,2,341.089
11.0,0.75,2,337.10434
11.0,1.0,2,333.9668
11.0,1.25,2,335.45395
11.0,1.5,2,337.3388
11.0,1.75,2,337.24063
11.0,2.0,2,335.90906
11.0,2.25,2,334.71017
11.0,2.5,2,333.9853
11.0,2.75,2,335.1781
11.0,3.0,2,333.76535
11.0,-5.0,3,381.1116
11.0,-4.75,3,382.0272
11.0,-4.5,3,380.14587
11.0,-4.25,3,377.56247
11.0,-4.0,3,375.78458
11.0,-3.75,3,374.71664
11.0,-3.5,3,374.55984
11.0,-3.25,3,373.49414
11.0,-3.0,3,372.8571
11.0,-2.75,3,372.2608
11.0,-2.5,3,373.26453
11.0,-2.25,3,372.4437
11.0,-2.0,3,372.5544
11.0,-1.75,3,371.25366
11.0,-1.5,3,369.41248
11.0,-1.25,3,370.20444
11.0,-1.0,3,370.54865
11.0,-0.75,3,372.56866
11.0,-0.5,3,370.68423
11.0,-0.25,3,371.4063
11.0,0.0,3,373.33835
11.0,0.25,3,373.94537
11.0,0.5,3,377.5147
11.0,0.75,3,374.88364
11.0,1.0,3,371.2549
11.0,1.25,3,370.87042
11.0,1.5,3,371.75955
11.0,1.75,3,370.73422
11.0,2.0,3,367.6298
11.0,2.25,3,364.94873
11.0,2.5,3,364.0975
11.0,2.75,3,364.93484
11.0,3.0,3,362.98407
11.0,-5.0,4,442.35532
11.0,-4.75,4,443.50168
11.0,-4.5,4,442.76248
11.0,-4.25,4,439.7738
11.0,-4.0,4,437.6551
11.0,-3.75,4,436.16708
11.0,-3.5,4,436.16425
11.0,-3.25,4,434.46268
11.0,-3.0,4,433.06485
11.0,-2.75,4,432.99277
11.0,-2.5,4,435.5044
11.0,-2.25,4,435.32788
11.0,-2.0,4,435.0326
11.0,-1.75,4,433.45682
11.0,-1.5,4,430.77768
11.0,-1.25,4,430.76968
11.0,-1.0,4,429.99515
11.0,-0.75,4,431.64252
11.0,-0.5,4,428.73843
11.0,-0.25,4,428.56317
11.0,0.0,4,433.2067
11.0,0.25,4,433.6696
11.0,0.5,4,435.13852
11.0,0.75,4,433.7168
11.0,1.0,4,430.94846
11.0,1.25,4,430.55655
11.0,1.5,4,433.2981
11.0,1.75,4,433.8823
11.0,2.0,4,429.0939
11.0,2.25,4,424.12155
11.0,2.5,4,421.12228
11.0,2.75,4,420.58414
11.0,3.0,4,418.58405
11.0,-5.0,5,477.72836
11.0,-4.75,5,479.02502
11.0,-4.5,5,477.90384
11.0,-4.25,5,473.84793
11.0,-4.0,5,471.13052
11.0,-3.75,5,469.62036
11.0,-3.5,5,470.89597
11.0,-3.25,5,469.85687
11.0,-3.0,5,467.67072
11.0,-2.75,5,467.92526
11.0,-2.5,5,471.9149
11.0,-2.25,5,472.51083
11.0,-2.0,5,473.1481
11.0,-1.75,5,472.45187
11.0,-1.5,5,470.19858
11.0,-1.25,5,469.22116
11.0,-1.0,5,467.0233
11.0,-0.75,5,468.67438
11.0,-0.5,5,464.58893
